Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, 3.582867150551752, 1.0]","[-1.0, 3.582867150551752, -1.0]",3.023999410078897,3.023999410078897,1.0
"[1.0, 1.6077494510078696, 1.0]","[-1.0, 1.6077494510078696, -1.0]",4.776751209468898,4.776751209468898,1.0
"[1.0, 1.6061763542868708, 1.0]","[-1.0, 1.6061763542868708, -1.0]",4.805859169403376,4.805859169403376,1.0
"[1.0, 2.2681392969235814, 1.0]","[-1.0, 2.2681392969235814, -1.0]",6.123808606951985,6.123808606951985,1.0
"[1.0, 1.6046181529797932, 1.0]","[-1.0, 1.6046181529797932, -1.0]",4.792097378488878,4.792097378488878,1.0
"[1.0, 5.333724074948636, 1.0]","[-1.0, 5.333724074948636, -1.0]",4.4609600733476285,4.4609600733476285,1.0
"[1.0, 6.779390315614469, 1.0]","[-1.0, 6.779390315614469, -1.0]",5.295942510680928,5.295942510680928,1.0
"[1.0, 5.44636678405339, 1.0]","[-1.0, 5.44636678405339, -1.0]",4.290164971704899,4.290164971704899,1.0
"[1.0, 5.444325247833416, 1.0]","[-1.0, 5.444325247833416, -1.0]",4.2854497910696425,4.2854497910696425,1.0
"[1.0, 5.443722509724094, 1.0]","[-1.0, 5.443722509724094, -1.0]",4.285932840325571,4.285932840325571,1.0
"[1.0, 6.147584719505454, 1.0]","[-1.0, 6.147584719505454, -1.0]",4.817617054123133,4.817617054123133,1.0
"[1.0, 5.428822848705451, 1.0]","[-1.0, 5.428822848705451, -1.0]",4.290539876501073,4.290539876501073,1.0
"[1.0, 6.778723939594102, 1.0]","[-1.0, 6.778723939594102, -1.0]",5.294504463471868,5.294504463471868,1.0
"[1.0, 6.147027035232496, 1.0]","[-1.0, 6.147027035232496, -1.0]",4.816724073260782,4.816724073260782,1.0
"[1.0, 6.14672635659841, 1.0]","[-1.0, 6.14672635659841, -1.0]",4.815587242194455,4.815587242194455,1.0
"[1.0, 6.145538989118182, 1.0]","[-1.0, 6.145538989118182, -1.0]",4.815178819230439,4.815178819230439,1.0
"[1.0, 5.342970766450961, 1.0]","[-1.0, 5.342970766450961, -1.0]",4.466395375495267,4.466395375495267,1.0
"[1.0, 4.556943108198533, 1.0]","[-1.0, 4.556943108198533, -1.0]",3.7714514408526614,3.7714514408526614,1.0
"[1.0, 4.6320391299334975, 1.0]","[-1.0, 4.6320391299334975, -1.0]",3.6751885087335396,3.6751885087335396,1.0
"[1.0, 5.441224622852987, 1.0]","[-1.0, 5.441224622852987, -1.0]",4.28355948185688,4.28355948185688,1.0
"[1.0, 5.441488052888045, 1.0]","[-1.0, 5.441488052888045, -1.0]",4.283938929571272,4.283938929571272,1.0
"[1.0, 4.544956166228319, 1.0]","[-1.0, 4.544956166228319, -1.0]",3.8576191085910225,3.8576191085910225,1.0
"[1.0, 6.043757725125482, 1.0]","[-1.0, 6.043757725125482, -1.0]",4.90435458657428,4.90435458657428,1.0
"[1.0, 5.335201700125134, 1.0]","[-1.0, 5.335201700125134, -1.0]",4.461683206242458,4.461683206242458,1.0
"[1.0, 5.340026091711967, 1.0]","[-1.0, 5.340026091711967, -1.0]",4.466602618816798,4.466602618816798,1.0
"[1.0, 3.585649166938009, 1.0]","[-1.0, 3.585649166938009, -1.0]",3.141857149462755,3.141857149462755,1.0
"[1.0, 2.253273370987059, 1.0]","[-1.0, 2.253273370987059, -1.0]",2.1984110938929424,2.1984110938929424,1.0
"[1.0, 0.5183777281452572, 1.0]","[-1.0, 0.5183777281452572, -1.0]",2.792805137647187,2.792805137647187,1.0
"[1.0, 2.279478899710191, 1.0]","[-1.0, 2.279478899710191, -1.0]",1.9576801258087555,1.9576801258087555,1.0
"[1.0, 3.5872776139273155, 1.0]","[-1.0, 3.5872776139273155, -1.0]",3.1449231498620747,3.1449231498620747,1.0
"[1.0, 3.6479199727540683, 1.0]","[-1.0, 3.6479199727540683, -1.0]",2.942924030109854,2.942924030109854,1.0
"[1.0, 4.631191205523747, 1.0]","[-1.0, 4.631191205523747, -1.0]",3.6748369651316066,3.6748369651316066,1.0
"[1.0, 5.353621424518602, 1.0]","[-1.0, 5.353621424518602, -1.0]",4.458208851839387,4.458208851839387,1.0
"[1.0, 5.440917224965834, 1.0]","[-1.0, 5.440917224965834, -1.0]",4.282362306403969,4.282362306403969,1.0
"[1.0, 3.6471238116803133, 1.0]","[-1.0, 3.6471238116803133, -1.0]",2.9446695063480353,2.9446695063480353,1.0
"[1.0, 2.283509658597643, 1.0]","[-1.0, 2.283509658597643, -1.0]",1.9593023493672537,1.9593023493672537,1.0
"[1.0, 3.5839796835702558, 1.0]","[-1.0, 3.5839796835702558, -1.0]",3.1402986728285636,3.1402986728285636,1.0
"[1.0, 5.444639076742661, 1.0]","[-1.0, 5.444639076742661, -1.0]",4.28856820183012,4.28856820183012,1.0
"[1.0, 4.544283497097161, 1.0]","[-1.0, 4.544283497097161, -1.0]",3.859626033352768,3.859626033352768,1.0
"[1.0, 4.5560422610168345, 1.0]","[-1.0, 4.5560422610168345, -1.0]",3.8626853260403897,3.8626853260403897,1.0
"[1.0, 4.635218739458986, 1.0]","[-1.0, 4.635218739458986, -1.0]",3.678915611928645,3.678915611928645,1.0
"[1.0, 4.632108721485078, 1.0]","[-1.0, 4.632108721485078, -1.0]",3.675100601506367,3.675100601506367,1.0
"[1.0, 4.543936060038746, 1.0]","[-1.0, 4.543936060038746, -1.0]",3.8591563290086217,3.8591563290086217,1.0
"[1.0, 4.632493373757851, 1.0]","[-1.0, 4.632493373757851, -1.0]",3.6749361500895787,3.6749361500895787,1.0
"[1.0, 2.247617749999959, 1.0]","[-1.0, 2.247617749999959, -1.0]",2.1953850053221147,2.1953850053221147,1.0
"[1.0, 0.5183910014561177, 1.0]","[-1.0, 0.5183910014561177, -1.0]",2.792194201373451,2.792194201373451,1.0
"[1.0, -2.252898475836998, 1.0]","[-1.0, -2.252898475836998, -1.0]",2.1988033055626444,2.1988033055626444,1.0
"[1.0, -0.5183964996609866, 1.0]","[-1.0, -0.5183964996609866, -1.0]",2.7922174717096273,2.7922174717096273,1.0
"[1.0, -0.810205104220577, 1.0]","[-1.0, -0.810205104220577, -1.0]",5.626061298469951,5.626061298469951,1.0
"[1.0, -1.6049982811979173, 1.0]","[-1.0, -1.6049982811979173, -1.0]",4.767037799411632,4.767037799411632,1.0
"[1.0, -4.544277210515902, 1.0]","[-1.0, -4.544277210515902, -1.0]",3.8594161111261664,3.8594161111261664,1.0
"[1.0, -4.5439616078916965, 1.0]","[-1.0, -4.5439616078916965, -1.0]",3.8597270315977066,3.8597270315977066,1.0
"[1.0, -6.145850405569815, 1.0]","[-1.0, -6.145850405569815, -1.0]",4.814754466035421,4.814754466035421,1.0
"[1.0, -5.441749392224777, 1.0]","[-1.0, -5.441749392224777, -1.0]",4.283887649178374,4.283887649178374,1.0
"[1.0, -4.632648028108499, 1.0]","[-1.0, -4.632648028108499, -1.0]",3.6761623124876484,3.6761623124876484,1.0
"[1.0, -3.6563097819607715, 1.0]","[-1.0, -3.6563097819607715, -1.0]",3.042290620102372,3.042290620102372,1.0
"[1.0, -2.2370351112617715, 1.0]","[-1.0, -2.2370351112617715, -1.0]",2.1068079315443335,2.1068079315443335,1.0
"[1.0, -3.647331058037889, 1.0]","[-1.0, -3.647331058037889, -1.0]",2.9431811062287525,2.9431811062287525,1.0
"[1.0, -4.631638238112472, 1.0]","[-1.0, -4.631638238112472, -1.0]",3.673987096819474,3.673987096819474,1.0
"[1.0, -4.63161447470065, 1.0]","[-1.0, -4.63161447470065, -1.0]",3.6743631677422726,3.6743631677422726,1.0
"[1.0, -6.144618239079955, 1.0]","[-1.0, -6.144618239079955, -1.0]",4.813497678468032,4.813497678468032,1.0
"[1.0, -6.14478349524487, 1.0]","[-1.0, -6.14478349524487, -1.0]",4.813155491208901,4.813155491208901,1.0
"[1.0, -5.337472554486354, 1.0]","[-1.0, -5.337472554486354, -1.0]",4.464131390072361,4.464131390072361,1.0
"[1.0, -4.545013961028254, 1.0]","[-1.0, -4.545013961028254, -1.0]",3.8600748315869495,3.8600748315869495,1.0
"[1.0, -2.2551171822999874, 1.0]","[-1.0, -2.2551171822999874, -1.0]",2.1980294637601894,2.1980294637601894,1.0
"[1.0, -3.6471262352860627, 1.0]","[-1.0, -3.6471262352860627, -1.0]",2.94314830128538,2.94314830128538,1.0
"[1.0, -1.604707159258787, 1.0]","[-1.0, -1.604707159258787, -1.0]",4.764217215662336,4.764217215662336,1.0
"[1.0, -3.584358767832488, 1.0]","[-1.0, -3.584358767832488, -1.0]",3.142389457150445,3.142389457150445,1.0
"[1.0, -6.142650067865621, 1.0]","[-1.0, -6.142650067865621, -1.0]",4.81170921413783,4.81170921413783,1.0
"[1.0, -6.027998500965465, 1.0]","[-1.0, -6.027998500965465, -1.0]",4.997627939656294,4.997627939656294,1.0
"[1.0, -5.440046323332288, 1.0]","[-1.0, -5.440046323332288, -1.0]",4.281707889796259,4.281707889796259,1.0
"[1.0, -5.441064344368269, 1.0]","[-1.0, -5.441064344368269, -1.0]",4.281426294052927,4.281426294052927,1.0
"[1.0, -4.630759792150842, 1.0]","[-1.0, -4.630759792150842, -1.0]",3.6742720762982484,3.6742720762982484,1.0
"[1.0, -5.440993222856025, 1.0]","[-1.0, -5.440993222856025, -1.0]",4.282506093279226,4.282506093279226,1.0
"[1.0, -5.440427877258951, 1.0]","[-1.0, -5.440427877258951, -1.0]",4.281298914739882,4.281298914739882,1.0
"[1.0, -6.144908714705689, 1.0]","[-1.0, -6.144908714705689, -1.0]",4.812872799211196,4.812872799211196,1.0
"[1.0, -4.630222519634229, 1.0]","[-1.0, -4.630222519634229, -1.0]",3.6737044959002136,3.6737044959002136,1.0
"[1.0, -4.630058748450409, 1.0]","[-1.0, -4.630058748450409, -1.0]",3.6740530020909943,3.6740530020909943,1.0
"[1.0, -1.6058784795340126, 1.0]","[-1.0, -1.6058784795340126, -1.0]",4.814628312962775,4.814628312962775,1.0
"[1.0, -0.5165687963782643, 1.0]","[-1.0, -0.5165687963782643, -1.0]",3.168983249125946,3.168983249125946,1.0
"[1.0, -2.237138620651319, 1.0]","[-1.0, -2.237138620651319, -1.0]",2.019143659875339,2.019143659875339,1.0
"[1.0, -2.288706815956155, 1.0]","[-1.0, -2.288706815956155, -1.0]",1.9600795496433063,1.9600795496433063,1.0
"[1.0, -3.5779363551892773, 1.0]","[-1.0, -3.5779363551892773, -1.0]",3.13511314733402,3.13511314733402,1.0
"[1.0, -4.633610590319738, 1.0]","[-1.0, -4.633610590319738, -1.0]",3.676743221006874,3.676743221006874,1.0
"[1.0, -2.2484978139160297, 1.0]","[-1.0, -2.2484978139160297, -1.0]",2.196392618762463,2.196392618762463,1.0
"[1.0, -4.543531047338464, 1.0]","[-1.0, -4.543531047338464, -1.0]",3.8596516269408907,3.8596516269408907,1.0
