Time,Fidelity
3.3029999999997472,0.5782911313664122
3.303999999999747,0.5775872936909641
3.304999999999747,0.5768836858899596
3.305999999999747,0.5761803106512837
3.306999999999747,0.5754771706568791
3.3079999999997467,0.5747742685827394
3.3089999999997466,0.574071607098892
3.3099999999997465,0.5733691888693941
3.3109999999997464,0.5726670165523142
3.3119999999997463,0.5719650927997253
3.312999999999746,0.5712634202576955
3.313999999999746,0.5705620015662708
3.314999999999746,0.5698608393594716
3.315999999999746,0.5691599362652761
3.3169999999997457,0.5684592949056126
3.3179999999997456,0.5677589178963498
3.3189999999997455,0.5670588078472822
3.3199999999997454,0.5663589673621247
3.3209999999997453,0.5656593990384985
3.321999999999745,0.5649601054679217
3.322999999999745,0.5642610892358029
3.323999999999745,0.5635623529214229
3.324999999999745,0.562863899097934
3.3259999999997447,0.5621657303323432
3.3269999999997446,0.5614678491855054
3.3279999999997445,0.5607702582121128
3.3289999999997444,0.5600729599606863
3.3299999999997443,0.559375956973565
3.330999999999744,0.5586792517868957
3.331999999999744,0.5579828469306248
3.332999999999744,0.5572867449284902
3.333999999999744,0.5565909482980079
3.3349999999997437,0.5558954595504675
3.3359999999997436,0.5552002811909195
3.3369999999997435,0.5545054157181684
3.3379999999997434,0.5538108656247636
3.3389999999997433,0.5531166333969879
3.339999999999743,0.5524227215148523
3.340999999999743,0.5517291324520873
3.341999999999743,0.5510358686761286
3.342999999999743,0.550342932648116
3.3439999999997427,0.5496503268228801
3.3449999999997426,0.5489580536489367
3.3459999999997425,0.5482661155684756
3.3469999999997424,0.547574515017355
3.3479999999997423,0.5468832544250914
3.348999999999742,0.5461923362148544
3.349999999999742,0.5455017628034539
3.350999999999742,0.544811536601338
3.351999999999742,0.5441216600125796
3.3529999999997417,0.5434321354348735
3.3539999999997416,0.5427429652595251
3.3549999999997415,0.5420541518714459
3.3559999999997414,0.5413656976491412
3.3569999999997413,0.5406776049647092
3.357999999999741,0.5399898761838301
3.358999999999741,0.5393025136657563
3.359999999999741,0.5386155197633106
3.360999999999741,0.5379288968228759
3.3619999999997408,0.5372426471843877
3.3629999999997406,0.5365567731813305
3.3639999999997405,0.5358712771407264
3.3649999999997404,0.5351861613831317
3.3659999999997403,0.53450142822263
3.36699999999974,0.5338170799668225
3.36799999999974,0.5331331189168266
3.36899999999974,0.5324495473672646
3.36999999999974,0.5317663676062598
3.3709999999997398,0.5310835819154304
3.3719999999997397,0.5304011925698809
3.3729999999997395,0.5297192018382
3.3739999999997394,0.5290376119824515
3.3749999999997393,0.528356425258168
3.375999999999739,0.5276756439143475
3.376999999999739,0.5269952701934458
3.377999999999739,0.5263153063313707
3.378999999999739,0.5256357545574779
3.3799999999997388,0.5249566170945638
3.3809999999997387,0.5242778961588609
3.3819999999997385,0.5235995939600313
3.3829999999997384,0.5229217127011635
3.3839999999997383,0.5222442545787653
3.384999999999738,0.5215672217827597
3.385999999999738,0.5208906164964779
3.386999999999738,0.5202144408966567
3.387999999999738,0.5195386971534338
3.3889999999997378,0.5188633874303397
3.3899999999997377,0.5181885138842963
3.3909999999997376,0.5175140786656108
3.3919999999997374,0.5168400839179708
3.3929999999997373,0.5161665317784403
3.3939999999997372,0.5154934243774559
3.394999999999737,0.5148207638388211
3.395999999999737,0.5141485522797018
3.396999999999737,0.5134767918106247
3.397999999999737,0.5128054845354704
3.3989999999997367,0.5121346325514706
3.3999999999997366,0.511464237949203
3.4009999999997365,0.5107943028125904
3.4019999999997363,0.5101248292188917
3.4029999999997362,0.509455819238704
3.403999999999736,0.508787274935956
3.404999999999736,0.508119198367902
3.405999999999736,0.5074515915851242
3.406999999999736,0.5067844566315237
3.4079999999997357,0.5061177955443213
3.4089999999997356,0.5054516103540522
3.4099999999997355,0.5047859030845614
3.4109999999997354,0.5041206757530045
3.4119999999997352,0.5034559303698413
3.412999999999735,0.5027916689388351
3.413999999999735,0.5021278934570469
3.414999999999735,0.5014646059148371
